#Time,Wind X,Wind Y,Sail,Rudder,Yaw,Heel,Longitude,Latitude,Vel X,Vel Y,True Wind X,True Wind Y
4232.287313,-0.748516,-2.290813,1.036726,-0.087266,-3.183304,0.361200,-71.756294,42.290401,-0.458465,-0.854816,-0.650682,1.943994
4232.387313,-0.748516,-2.290813,1.036726,-0.087266,-3.192104,0.361200,-71.756294,42.290401,-0.458465,-0.854816,-0.687473,1.878132
4232.487313,-0.748516,-2.290813,1.036726,-0.087266,-3.195604,0.361200,-71.756294,42.290401,-0.471095,-0.904693,-0.687473,1.878132
4232.587313,-0.748516,-2.290813,1.036726,-0.104720,-3.200804,0.361200,-71.756294,42.290401,-0.471095,-0.904693,-0.687473,1.878132
4232.687313,-0.546448,-2.192942,1.036726,-0.104720,-3.202504,0.361200,-71.756302,42.290401,-0.416650,-0.931022,-0.687473,1.878132
4232.787313,-0.546448,-2.192942,1.036726,-0.104720,-3.199104,0.361200,-71.756302,42.290401,-0.416650,-0.931022,-0.687473,1.878132
4232.887313,-0.546448,-2.192942,1.036726,-0.104720,-3.200804,0.368200,-71.756302,42.290401,-0.395411,-0.940240,-0.867576,1.802030
4232.987313,-0.546448,-2.192942,1.068141,-0.104720,-3.197304,0.368200,-71.756302,42.290401,-0.395411,-0.940240,-0.867576,1.802030
4233.087313,-0.546448,-2.192942,1.068141,-0.104720,-3.197304,0.368200,-71.756302,42.290398,-0.373967,-0.948972,-0.867576,1.802030
4233.187313,-0.504284,-2.151696,1.036726,-0.087266,-3.199104,0.368200,-71.756302,42.290398,-0.373967,-0.948972,-0.867576,1.802030
4233.287313,-0.504284,-2.151696,1.036726,-0.104720,-3.192104,0.368200,-71.756302,42.290398,-0.355679,-0.955977,-0.867576,1.802030
4233.387313,-0.504284,-2.151696,1.036726,-0.087266,-3.186804,0.368200,-71.756302,42.290398,-0.355679,-0.955977,-0.808170,1.664140
4233.487313,-0.504284,-2.151696,1.036726,-0.087266,-3.181604,0.368200,-71.756302,42.290398,-0.343990,-0.960245,-0.808170,1.664140
4233.587313,-0.504284,-2.151696,1.036726,-0.087266,-3.176404,0.368200,-71.756302,42.290398,-0.343990,-0.960245,-0.808170,1.664140
4233.687313,-0.688706,-2.047263,1.068141,-0.069813,-3.171104,0.368200,-71.756310,42.290398,-0.349955,-1.021730,-0.808170,1.664140
4233.787313,-0.688706,-2.047263,1.036726,-0.069813,-3.165904,0.368200,-71.756310,42.290398,-0.349955,-1.021730,-0.808170,1.664140
4233.887313,-0.688706,-2.047263,1.036726,-0.069813,-3.158904,0.392600,-71.756310,42.290398,-0.346377,-1.022948,-0.785127,1.730195
4233.991835,-0.688706,-2.047263,1.036726,-0.052360,-3.151904,0.392600,-71.756310,42.290398,-0.346377,-1.022948,-0.785127,1.730195
4235.000000,-0.688706,-2.047263,1.036726,-0.052360,-3.151904,0.392600,-71.756310,42.290398,-0.346377,-1.022948,-0.785127,1.730195
4235.087313,-0.766893,-2.178985,1.036726,0.017453,-3.089104,0.399600,-71.756325,42.290390,-0.388922,-1.007541,-0.853640,1.863813
4235.187313,-0.827550,-2.049210,1.036726,0.034907,-3.087404,0.399600,-71.756325,42.290390,-0.388922,-1.007541,-0.853640,1.863813
4235.287313,-0.827550,-2.049210,1.068141,0.034907,-3.087404,0.399600,-71.756325,42.290390,-0.397673,-1.004120,-0.853640,1.863813
4235.387313,-0.827550,-2.049210,1.036726,0.034907,-3.083904,0.399600,-71.756325,42.290390,-0.397673,-1.004120,-0.853859,1.697329
4235.487313,-0.827550,-2.049210,1.036726,0.034907,-3.080404,0.399600,-71.756325,42.290390,-0.399480,-1.003402,-0.853859,1.697329
4235.587313,-0.827550,-2.049210,1.036726,0.034907,-3.078604,0.399600,-71.756325,42.290390,-0.399480,-1.003402,-0.853859,1.697329
4235.687313,-0.630778,-1.792238,1.068141,0.034907,-3.073404,0.399600,-71.756332,42.290390,-0.404692,-1.001311,-0.853859,1.697329
4235.787313,-0.630778,-1.792238,1.068141,0.034907,-3.076904,0.399600,-71.756332,42.290390,-0.404692,-1.001311,-0.853859,1.697329
4235.887313,-0.630778,-1.792238,1.036726,0.034907,-3.083904,0.392600,-71.756332,42.290390,-0.415183,-0.997007,-0.759485,1.509729
4235.987313,-0.630778,-1.792238,1.036726,0.034907,-3.087404,0.392600,-71.756332,42.290390,-0.415183,-0.997007,-0.759485,1.509729
4236.087313,-0.630778,-1.792238,1.036726,0.034907,-3.090804,0.392600,-71.756340,42.290390,-0.422152,-0.994076,-0.759485,1.509729
4236.187313,-0.981606,-1.742541,1.036726,0.017453,-3.094304,0.392600,-71.756340,42.290390,-0.422152,-0.994076,-0.759485,1.509729
4236.287313,-0.981606,-1.742541,1.036726,0.017453,-3.101304,0.392600,-71.756340,42.290390,-0.423841,-0.993357,-0.759485,1.509729
4236.387313,-0.981606,-1.742541,1.036726,0.017453,-3.106604,0.392600,-71.756340,42.290390,-0.423841,-0.993357,-0.628925,1.405722
4236.487313,-0.981606,-1.742541,1.005310,-0.000000,-3.111804,0.392600,-71.756340,42.290390,-0.427315,-0.991868,-0.628925,1.405722
4236.587364,-0.981606,-1.742541,1.005310,-0.000000,-3.120504,0.392600,-71.756340,42.290390,-0.427315,-0.991868,-0.628925,1.405722
4236.687313,-0.704751,-1.590889,1.005310,-0.000000,-3.129204,0.392600,-71.756348,42.290386,-0.418670,-0.995548,-0.628925,1.405722
4236.787313,-0.704751,-1.590889,1.005310,-0.000000,-3.136204,0.392600,-71.756348,42.290386,-0.418670,-0.995548,-0.628925,1.405722
4236.887313,-0.704751,-1.590889,1.005310,-0.017453,-3.139704,0.371700,-71.756348,42.290386,-0.423841,-0.993357,-0.658304,1.392205
4236.987313,-0.704751,-1.590889,1.005310,-0.017453,-3.148404,0.371700,-71.756348,42.290386,-0.423841,-0.993357,-0.658304,1.392205
4237.087313,-0.704751,-1.590889,1.005310,-0.034907,-3.150204,0.371700,-71.756348,42.290386,-0.411691,-0.998454,-0.658304,1.392205
4237.187313,-0.660097,-1.609929,0.973894,-0.034907,-3.158904,0.371700,-71.756348,42.290386,-0.411691,-0.998454,-0.658304,1.392205
4237.287313,-0.660097,-1.609929,0.973894,-0.034907,-3.162404,0.371700,-71.756355,42.290386,-0.406494,-1.000581,-0.658304,1.392205
4237.387313,-0.660097,-1.609929,0.973894,-0.034907,-3.165904,0.371700,-71.756355,42.290386,-0.406494,-1.000581,-0.649449,1.285230
4237.491810,-0.660097,-1.609929,1.005310,-0.052360,-3.172904,0.371700,-71.756355,42.290386,-0.390634,-1.006879,-0.649449,1.285230
4237.591834,-0.660097,-1.609929,0.973894,-0.052360,-3.174604,0.371700,-71.756355,42.290386,-0.390634,-1.006879,-0.649449,1.285230
4237.687313,-0.946892,-1.647239,1.005310,-0.052360,-3.179904,0.371700,-71.756355,42.290382,-0.365952,-1.016110,-0.649449,1.285230
4237.787313,-0.946892,-1.647239,0.973894,-0.052360,-3.183304,0.371700,-71.756355,42.290382,-0.365952,-1.016110,-0.649449,1.285230
4237.887313,-0.946892,-1.647239,0.973894,-0.052360,-3.188604,0.387400,-71.756363,42.290382,-0.362394,-1.017384,-0.271726,1.465014
4237.991836,-0.946892,-1.647239,0.973894,-0.052360,-3.192104,0.387400,-71.756363,42.290382,-0.362394,-1.017384,-0.271726,1.465014
4238.087313,-0.946892,-1.647239,0.973894,-0.069813,-3.192104,0.387400,-71.756363,42.290382,-0.342795,-1.024154,-0.271726,1.465014
4238.187313,-1.154997,-1.693659,0.973894,-0.069813,-3.188604,0.387400,-71.756363,42.290382,-0.342795,-1.024154,-0.271726,1.465014
4238.287313,-1.154997,-1.693659,0.973894,-0.052360,-3.188604,0.387400,-71.756363,42.290379,-0.337464,-1.025923,-0.271726,1.465014
4238.387313,-1.154997,-1.693659,0.942478,-0.052360,-3.188604,0.387400,-71.756363,42.290379,-0.337464,-1.025923,-0.189450,1.477907
4238.491833,-1.154997,-1.693659,0.942478,-0.052360,-3.188604,0.387400,-71.756363,42.290379,-0.332022,-1.027697,-0.189450,1.477907
4238.587313,-1.154997,-1.693659,0.942478,-0.052360,-3.185104,0.387400,-71.756363,42.290379,-0.332022,-1.027697,-0.189450,1.477907
4238.687313,-1.122267,-1.715522,0.911062,-0.052360,-3.181604,0.387400,-71.756371,42.290379,-0.326674,-1.029410,-0.189450,1.477907
4238.787313,-1.122267,-1.715522,0.911062,-0.052360,-3.181604,0.387400,-71.756371,42.290379,-0.326674,-1.029410,-0.189450,1.477907
4238.887313,-1.122267,-1.715522,0.911062,-0.052360,-3.174604,0.399600,-71.756371,42.290379,-0.323069,-1.030547,-0.409054,1.536481
4238.987313,-1.122267,-1.715522,0.911062,-0.034907,-3.174604,0.399600,-71.756371,42.290379,-0.323069,-1.030547,-0.409054,1.536481
4239.087313,-1.122267,-1.715522,0.911062,-0.034907,-3.171104,0.399600,-71.756378,42.290375,-0.326674,-1.029410,-0.409054,1.536481
4239.191832,-0.965887,-1.693978,0.911062,-0.034907,-3.167604,0.399600,-71.756378,42.290375,-0.326674,-1.029410,-0.409054,1.536481
4239.287313,-0.965887,-1.693978,0.911062,-0.017453,-3.171104,0.399600,-71.756378,42.290375,-0.328526,-1.028820,-0.409054,1.536481
4239.387313,-0.965887,-1.693978,0.911062,-0.034907,-3.176404,0.399600,-71.756378,42.290375,-0.328526,-1.028820,-0.318731,1.608729
4239.487313,-0.965887,-1.693978,0.911062,-0.034907,-3.178104,0.399600,-71.756378,42.290375,-0.317706,-1.032213,-0.318731,1.608729
4239.587313,-0.965887,-1.693978,0.911062,-0.034907,-3.171104,0.399600,-71.756378,42.290375,-0.317706,-1.032213,-0.318731,1.608729
4239.691808,-1.164041,-1.626348,0.911062,-0.034907,-3.165904,0.399600,-71.756386,42.290375,-0.276182,-0.981898,-0.318731,1.608729
4239.787313,-1.164041,-1.626348,0.911062,-0.017453,-3.162404,0.399600,-71.756386,42.290375,-0.276182,-0.981898,-0.318731,1.608729
4239.887313,-1.164041,-1.626348,0.879646,-0.017453,-3.157204,0.354200,-71.756386,42.290375,-0.281284,-0.980449,-0.170892,1.681337
4239.987313,-1.164041,-1.626348,0.879646,-0.017453,-3.158904,0.354200,-71.756386,42.290375,-0.281284,-0.980449,-0.170892,1.681337
4240.087313,-1.164041,-1.626348,0.879646,-0.017453,-3.171104,0.354200,-71.756386,42.290375,-0.303224,-1.036559,-0.170892,1.681337
4240.187313,-1.286265,-1.797115,0.879646,-0.034907,-3.178104,0.354200,-71.756386,42.290375,-0.303224,-1.036559,-0.170892,1.681337
4240.287313,-1.286265,-1.797115,0.879646,-0.034907,-3.183304,0.354200,-71.756393,42.290375,-0.279518,-0.980953,-0.170892,1.681337
4240.387313,-1.286265,-1.797115,0.879646,-0.052360,-3.190304,0.354200,-71.756393,42.290375,-0.279518,-0.980953,-0.191431,1.628789
4240.487313,-1.286265,-1.797115,0.879646,-0.052360,-3.188604,0.354200,-71.756393,42.290375,-0.269302,-0.983807,-0.191431,1.628789
4240.591832,-1.286265,-1.797115,0.879646,-0.034907,-3.183304,0.354200,-71.756393,42.290375,-0.269302,-0.983807,-0.191431,1.628789
4240.687313,-1.068484,-1.690663,0.879646,-0.034907,-3.176404,0.354200,-71.756393,42.290371,-0.275965,-1.044147,-0.191431,1.628789
4240.787313,-1.068484,-1.690663,0.879646,-0.017453,-3.176404,0.354200,-71.756393,42.290371,-0.275965,-1.044147,-0.191431,1.628789
4240.887313,-1.068484,-1.690663,0.879646,-0.017453,-3.176404,0.370000,-71.756401,42.290371,-0.270974,-0.983348,-0.270712,1.566785
4240.987313,-1.068484,-1.690663,0.879646,-0.034907,-3.179904,0.370000,-71.756401,42.290371,-0.270974,-0.983348,-0.270712,1.566785
4241.087313,-1.068484,-1.690663,0.879646,-0.034907,-3.190304,0.370000,-71.756401,42.290371,-0.269302,-0.983807,-0.270712,1.566785
4241.187313,-1.143170,-1.579767,0.879646,-0.034907,-3.190304,0.370000,-71.756401,42.290371,-0.269302,-0.983807,-0.270712,1.566785
4241.287313,-1.143170,-1.579767,0.879646,-0.034907,-3.192104,0.370000,-71.756409,42.290371,-0.265857,-0.984744,-0.270712,1.566785
4241.387313,-1.143170,-1.579767,0.848230,-0.034907,-3.188604,0.370000,-71.756409,42.290371,-0.265857,-0.984744,-0.132239,1.323410
4241.487313,-1.143170,-1.579767,0.848230,-0.034907,-3.183304,0.370000,-71.756409,42.290371,-0.260634,-0.986139,-0.132239,1.323410
4241.591706,-1.143170,-1.579767,0.848230,-0.034907,-3.181604,0.370000,-71.756409,42.290371,-0.260634,-0.986139,-0.132239,1.323410
4241.687313,-1.094997,-1.552734,0.848230,-0.034907,-3.185104,0.370000,-71.756409,42.290371,-0.252045,-0.988369,-0.132239,1.323410
4241.787313,-1.094997,-1.552734,0.848230,-0.034907,-3.183304,0.370000,-71.756409,42.290371,-0.252045,-0.988369,-0.132239,1.323410
4241.887313,-1.094997,-1.552734,0.848230,-0.034907,-3.188604,0.368200,-71.756409,42.290367,-0.262408,-0.985668,-0.387413,1.386907
4241.987313,-1.094997,-1.552734,0.848230,-0.034907,-3.188604,0.368200,-71.756409,42.290367,-0.262408,-0.985668,-0.387413,1.386907
4242.087313,-1.094997,-1.552734,0.848230,-0.034907,-3.188604,0.368200,-71.756416,42.290367,-0.258957,-0.986581,-0.387413,1.386907
4242.187313,-0.958503,-1.205351,0.848230,-0.034907,-3.186804,0.368200,-71.756416,42.290367,-0.258957,-0.986581,-0.387413,1.386907
4242.287313,-0.958503,-1.205351,0.848230,-0.034907,-3.183304,0.368200,-71.756416,42.290367,-0.255502,-0.987481,-0.387413,1.386907
4242.387487,-0.958503,-1.205351,0.848230,-0.017453,-3.178104,0.368200,-71.756416,42.290367,-0.255502,-0.987481,-0.315727,0.702294
4242.487313,-0.958503,-1.205351,0.848230,-0.017453,-3.176404,0.368200,-71.756416,42.290367,-0.253823,-0.987914,-0.315727,0.702294
4242.587313,-0.958503,-1.205351,0.848230,-0.017453,-3.181604,0.368200,-71.756416,42.290367,-0.253823,-0.987914,-0.315727,0.702294
4242.691107,-0.873099,-0.717355,0.816814,-0.017453,-3.183304,0.368200,-71.756424,42.290367,-0.252045,-0.988369,-0.315727,0.702294
4242.787313,-0.873099,-0.717355,0.816814,-0.017453,-3.185104,0.368200,-71.756424,42.290367,-0.252045,-0.988369,-0.315727,0.702294
4242.887313,-0.873099,-0.717355,0.785398,-0.017453,-3.186804,0.382200,-71.756424,42.290363,-0.266871,-1.046509,-0.252056,0.727577
4242.987313,-0.873099,-0.717355,0.753982,-0.017453,-3.183304,0.382200,-71.756424,42.290363,-0.266871,-1.046509,-0.252056,0.727577
4244.000000,-0.873099,-0.717355,0.753982,-0.017453,-3.183304,0.382200,-71.756424,42.290363,-0.266871,-1.046509,-0.252056,0.727577
4244.087313,-1.124124,-1.261921,0.691150,-0.069813,-3.239204,0.385700,-71.756447,42.290363,-0.210423,-0.998059,-0.270238,1.516104
4244.187313,-1.068484,-1.690663,0.691150,-0.069813,-3.244404,0.385700,-71.756447,42.290363,-0.210423,-0.998059,-0.270238,1.516104
4244.287313,-1.068484,-1.690663,0.691150,-0.069813,-3.247904,0.385700,-71.756447,42.290363,-0.194728,-1.001240,-0.270238,1.516104
4244.387313,-1.068484,-1.690663,0.691150,-0.087266,-3.251404,0.385700,-71.756447,42.290363,-0.194728,-1.001240,-0.301822,1.611987
4244.487313,-1.068484,-1.690663,0.691150,-0.087266,-3.254904,0.385700,-71.756447,42.290363,-0.182499,-1.003541,-0.301822,1.611987
4244.587313,-1.068484,-1.690663,0.691150,-0.087266,-3.253204,0.385700,-71.756447,42.290363,-0.182499,-1.003541,-0.301822,1.611987
4244.687313,-0.802993,-1.610963,0.691150,-0.087266,-3.256604,0.385700,-71.756447,42.290363,-0.163198,-1.006860,-0.301822,1.611987
4244.787313,-0.802993,-1.610963,0.691150,-0.087266,-3.256604,0.385700,-71.756447,42.290363,-0.163198,-1.006860,-0.301822,1.611987
4244.887313,-0.802993,-1.610963,0.691150,-0.087266,-3.256604,0.417100,-71.756454,42.290363,-0.144811,-1.070248,-0.606106,1.469944
4244.987313,-0.802993,-1.610963,0.691150,-0.087266,-3.256604,0.417100,-71.756454,42.290363,-0.144811,-1.070248,-0.606106,1.469944
4245.087313,-0.802993,-1.610963,0.691150,-0.087266,-3.256604,0.417100,-71.756454,42.290363,-0.144811,-1.070248,-0.606106,1.469944
4245.187313,-0.628697,-1.460425,0.691150,-0.087266,-3.247904,0.417100,-71.756454,42.290363,-0.133672,-1.071696,-0.606106,1.469944
4245.287313,-0.628697,-1.460425,0.691150,-0.087266,-3.246204,0.417100,-71.756462,42.290359,-0.139244,-1.070986,-0.606106,1.469944
4245.387313,-0.628697,-1.460425,0.691150,-0.069813,-3.242704,0.417100,-71.756462,42.290359,-0.139244,-1.070986,-0.622752,1.353617
4245.487313,-0.628697,-1.460425,0.691150,-0.069813,-3.237504,0.417100,-71.756462,42.290359,-0.139244,-1.070986,-0.622752,1.353617
4245.587313,-0.628697,-1.460425,0.691150,-0.052360,-3.230504,0.417100,-71.756462,42.290359,-0.139244,-1.070986,-0.622752,1.353617
4245.691811,-0.757043,-1.454815,0.691150,-0.052360,-3.225204,0.417100,-71.756462,42.290359,-0.137316,-1.071235,-0.622752,1.353617
4245.787313,-0.757043,-1.454815,0.691150,-0.034907,-3.220004,0.417100,-71.756462,42.290359,-0.137316,-1.071235,-0.622752,1.353617
4245.887313,-0.757043,-1.454815,0.691150,-0.034907,-3.214804,0.452000,-71.756470,42.290359,-0.152299,-1.069208,-0.543795,1.387223
4245.987313,-0.757043,-1.454815,0.691150,-0.034907,-3.211304,0.452000,-71.756470,42.290359,-0.152299,-1.069208,-0.543795,1.387223
4246.087313,-0.757043,-1.454815,0.691150,-0.034907,-3.211304,0.452000,-71.756470,42.290359,-0.163517,-1.067550,-0.543795,1.387223
4246.187313,-0.937630,-1.536506,0.691150,-0.034907,-3.206004,0.452000,-71.756470,42.290359,-0.163517,-1.067550,-0.543795,1.387223
4246.287313,-0.937630,-1.536506,0.691150,-0.017453,-3.197304,0.452000,-71.756477,42.290359,-0.169066,-1.066685,-0.543795,1.387223
4246.387313,-0.937630,-1.536506,0.691150,-0.017453,-3.193804,0.452000,-71.756477,42.290359,-0.169066,-1.066685,-0.565506,1.378515
4246.487313,-0.937630,-1.536506,0.691150,-0.017453,-3.193804,0.452000,-71.756477,42.290359,-0.180256,-1.064851,-0.565506,1.378515
4246.591834,-0.937630,-1.536506,0.691150,-0.017453,-3.193804,0.452000,-71.756477,42.290359,-0.180256,-1.064851,-0.565506,1.378515
4246.687313,-0.835439,-1.526317,0.659734,-0.017453,-3.190304,0.452000,-71.756485,42.290359,-0.191427,-1.062900,-0.565506,1.378515
4246.791835,-0.835439,-1.526317,0.691150,-0.017453,-3.190304,0.452000,-71.756485,42.290359,-0.191427,-1.062900,-0.565506,1.378515
4246.889925,-0.835439,-1.526317,0.691150,-0.000000,-3.185104,0.427500,-71.756485,42.290359,-0.206183,-1.060136,-0.536846,1.549644
4246.987313,-0.835439,-1.526317,0.691150,-0.000000,-3.183304,0.427500,-71.756485,42.290359,-0.206183,-1.060136,-0.536846,1.549644
4247.087313,-0.835439,-1.526317,0.691150,-0.000000,-3.183304,0.427500,-71.756485,42.290359,-0.206183,-1.060136,-0.536846,1.549644
4247.187313,-0.882569,-1.625907,0.659734,-0.000000,-3.185104,0.427500,-71.756485,42.290359,-0.217303,-1.057913,-0.536846,1.549644
4247.287313,-0.882569,-1.625907,0.691150,-0.000000,-3.185104,0.427500,-71.756485,42.290356,-0.221004,-1.057146,-0.536846,1.549644
4247.387313,-0.882569,-1.625907,0.659734,-0.000000,-3.183304,0.427500,-71.756485,42.290356,-0.221004,-1.057146,-0.506585,1.454294
4247.487313,-0.882569,-1.625907,0.659734,-0.000000,-3.179904,0.427500,-71.756493,42.290356,-0.228398,-1.055573,-0.506585,1.454294
4247.587313,-0.882569,-1.625907,0.659734,0.017453,-3.181604,0.427500,-71.756493,42.290356,-0.228398,-1.055573,-0.506585,1.454294
4247.687313,-0.919246,-1.605456,0.659734,0.017453,-3.185104,0.427500,-71.756493,42.290356,-0.228398,-1.055573,-0.506585,1.454294
4247.787313,-0.919246,-1.605456,0.659734,-0.000000,-3.185104,0.427500,-71.756493,42.290356,-0.228398,-1.055573,-0.506585,1.454294
4247.887313,-0.919246,-1.605456,0.659734,-0.000000,-3.186804,0.404900,-71.756500,42.290356,-0.235676,-1.053972,-0.498722,1.562330
4247.987313,-0.919246,-1.605456,0.659734,-0.000000,-3.190304,0.404900,-71.756500,42.290356,-0.235676,-1.053972,-0.498722,1.562330
4250.000000,-0.919246,-1.605456,0.691150,-0.000000,-3.190304,0.404900,-71.756500,42.290356,-0.235676,-1.053972,-0.498722,1.562330
4250.087313,-0.730083,-1.524165,0.659734,-0.034907,-3.246204,0.378700,-71.756531,42.290352,-0.200667,-1.061194,-0.622752,1.353617
4250.187313,-0.632615,-1.513076,0.659734,-0.034907,-3.247904,0.378700,-71.756531,42.290352,-0.200667,-1.061194,-0.622752,1.353617
4250.287313,-0.632615,-1.513076,0.659734,-0.034907,-3.253204,0.378700,-71.756531,42.290352,-0.193234,-1.062573,-0.622752,1.353617
4250.387313,-0.632615,-1.513076,0.659734,-0.052360,-3.251404,0.378700,-71.756531,42.290352,-0.193234,-1.062573,-0.684912,1.379310
4250.487313,-0.632615,-1.513076,0.659734,-0.052360,-3.249704,0.378700,-71.756531,42.290352,-0.193234,-1.062573,-0.684912,1.379310
4250.587313,-0.632615,-1.513076,0.659734,-0.034907,-3.249704,0.378700,-71.756531,42.290352,-0.193234,-1.062573,-0.684912,1.379310
4250.687313,-0.598039,-1.473244,0.659734,-0.034907,-3.253204,0.378700,-71.756538,42.290352,-0.185791,-1.063899,-0.684912,1.379310
4250.787313,-0.598039,-1.473244,0.659734,-0.052360,-3.253204,0.378700,-71.756538,42.290352,-0.185791,-1.063899,-0.684912,1.379310
4250.889382,-0.598039,-1.473244,0.659734,-0.052360,-3.256604,0.383900,-71.756538,42.290352,-0.183982,-1.064214,-0.643927,1.343674
4250.987313,-0.598039,-1.473244,0.659734,-0.052360,-3.256604,0.383900,-71.756538,42.290352,-0.183982,-1.064214,-0.643927,1.343674
4251.087313,-0.598039,-1.473244,0.659734,-0.052360,-3.258404,0.383900,-71.756538,42.290348,-0.185791,-1.063899,-0.643927,1.343674
4251.187313,-0.566065,-1.539211,0.659734,-0.034907,-3.258404,0.383900,-71.756538,42.290348,-0.185791,-1.063899,-0.643927,1.343674
4251.291832,-0.566065,-1.539211,0.659734,-0.034907,-3.261904,0.383900,-71.756538,42.290348,-0.182066,-1.064543,-0.643927,1.343674
4251.387313,-0.566065,-1.539211,0.659734,-0.034907,-3.268904,0.383900,-71.756538,42.290348,-0.182066,-1.064543,-0.715642,1.306888
4251.487313,-0.566065,-1.539211,0.691150,-0.052360,-3.265404,0.383900,-71.756538,42.290348,-0.180256,-1.064851,-0.715642,1.306888
4251.587313,-0.566065,-1.539211,0.659734,-0.052360,-3.267104,0.383900,-71.756538,42.290348,-0.180256,-1.064851,-0.715642,1.306888
4251.687313,-0.513876,-1.451734,0.659734,-0.052360,-3.265404,0.383900,-71.756546,42.290348,-0.150481,-1.069465,-0.715642,1.306888
4251.787313,-0.513876,-1.451734,0.659734,-0.052360,-3.265404,0.383900,-71.756546,42.290348,-0.150481,-1.069465,-0.715642,1.306888
4251.887313,-0.513876,-1.451734,0.659734,-0.052360,-3.267104,0.366500,-71.756554,42.290348,-0.141064,-1.070748,-0.742087,1.349410
4251.987313,-0.513876,-1.451734,0.659734,-0.052360,-3.270604,0.366500,-71.756554,42.290348,-0.141064,-1.070748,-0.742087,1.349410
4252.087313,-0.513876,-1.451734,0.659734,-0.052360,-3.272404,0.366500,-71.756554,42.290348,-0.135494,-1.071467,-0.742087,1.349410
4252.187313,-0.488394,-1.460504,0.659734,-0.052360,-3.272404,0.366500,-71.756554,42.290348,-0.135494,-1.071467,-0.742087,1.349410
4252.287313,-0.488394,-1.460504,0.659734,-0.052360,-3.270604,0.366500,-71.756554,42.290348,-0.131743,-1.071935,-0.742087,1.349410
4252.391832,-0.488394,-1.460504,0.659734,-0.052360,-3.267104,0.366500,-71.756554,42.290348,-0.131743,-1.071935,-0.720117,1.247009
4252.487313,-0.488394,-1.460504,0.659734,-0.052360,-3.267104,0.366500,-71.756554,42.290348,-0.111139,-1.074266,-0.720117,1.247009
4252.587313,-0.488394,-1.460504,0.659734,-0.052360,-3.267104,0.366500,-71.756554,42.290348,-0.111139,-1.074266,-0.720117,1.247009
4252.687313,-0.520607,-1.342598,0.691150,-0.052360,-3.263604,0.366500,-71.756561,42.290348,-0.107378,-1.074649,-0.720117,1.247009
4252.787313,-0.520607,-1.342598,0.659734,-0.034907,-3.267104,0.366500,-71.756561,42.290348,-0.107378,-1.074649,-0.720117,1.247009
4252.887313,-0.520607,-1.342598,0.691150,-0.034907,-3.265404,0.382200,-71.756561,42.290348,-0.118656,-1.073462,-0.706775,1.185272
4252.987313,-0.520607,-1.342598,0.691150,-0.034907,-3.260104,0.382200,-71.756561,42.290348,-0.118656,-1.073462,-0.706775,1.185272
4253.087313,-0.520607,-1.342598,0.691150,-0.034907,-3.258404,0.382200,-71.756569,42.290348,-0.124237,-1.072830,-0.706775,1.185272
4253.191829,-0.550947,-1.330435,0.691150,-0.034907,-3.254904,0.382200,-71.756569,42.290348,-0.124237,-1.072830,-0.706775,1.185272
4253.287313,-0.550947,-1.330435,0.691150,-0.034907,-3.251404,0.382200,-71.756569,42.290348,-0.120481,-1.073259,-0.706775,1.185272
4253.387313,-0.550947,-1.330435,0.691150,-0.017453,-3.249704,0.382200,-71.756569,42.290348,-0.120481,-1.073259,-0.715748,1.249522
4253.487313,-0.550947,-1.330435,0.691150,-0.017453,-3.253204,0.382200,-71.756569,42.290344,-0.129920,-1.072157,-0.715748,1.249522
4253.587313,-0.550947,-1.330435,0.691150,-0.017453,-3.251404,0.382200,-71.756569,42.290344,-0.129920,-1.072157,-0.715748,1.249522
4253.687313,-0.528946,-1.392952,0.691150,-0.017453,-3.254904,0.382200,-71.756577,42.290344,-0.133672,-1.071696,-0.715748,1.249522
4253.787313,-0.528946,-1.392952,0.691150,-0.017453,-3.253204,0.382200,-71.756577,42.290344,-0.133672,-1.071696,-0.715748,1.249522
4253.887313,-0.528946,-1.392952,0.691150,-0.017453,-3.254904,0.373400,-71.756577,42.290344,-0.135494,-1.071467,-0.756319,1.283777
4253.987313,-0.528946,-1.392952,0.691150,-0.017453,-3.258404,0.373400,-71.756577,42.290344,-0.135494,-1.071467,-0.756319,1.283777
4254.087313,-0.528946,-1.392952,0.691150,-0.017453,-3.258404,0.373400,-71.756584,42.290344,-0.141064,-1.070748,-0.756319,1.283777
4254.187313,-0.455263,-1.418745,0.691150,-0.017453,-3.260104,0.373400,-71.756584,42.290344,-0.141064,-1.070748,-0.756319,1.283777
4254.287313,-0.455263,-1.418745,0.691150,-0.017453,-3.261904,0.373400,-71.756584,42.290344,-0.139244,-1.070986,-0.756319,1.283777
4254.387313,-0.455263,-1.418745,0.691150,-0.017453,-3.256604,0.373400,-71.756584,42.290344,-0.139244,-1.070986,-0.758628,1.282413
4254.487313,-0.455263,-1.418745,0.691150,-0.017453,-3.260104,0.373400,-71.756584,42.290344,-0.127991,-1.072389,-0.758628,1.282413
4254.587313,-0.455263,-1.418745,0.691150,-0.017453,-3.260104,0.373400,-71.756584,42.290344,-0.127991,-1.072389,-0.758628,1.282413
4254.687313,-0.508792,-1.453523,0.691150,-0.017453,-3.263604,0.373400,-71.756592,42.290344,-0.126167,-1.072605,-0.758628,1.282413
